CHR/ IB Item ID,Customer Name,Site Name,Customer location (Country),Project/ BAU,FEB Reference,Task Received Date,month,Task Accept Date,Request place date,Task close date,Date of Install,INSTALL TIME,CHR Value,Curr.,Converted to USD,Duration Hour,Additional hrs,quote received,Neeco- Basic,Neeco - addi,SGS-Basic,SGS - addi,NSC- Basic,Travel/cable /nuts,NSC - addi,Supplier,Basic Hrs,Additional hrs ,Curr. ,Basic saving,Cost optimization,Additional hrs  ,Final Charges,FE received Date- Vendor,FE details shared - Requestor,FE Name,FE Contact No.,Task Regarding,Requestor name,PO NO,Remarks,IN TIME,OUT TIME,closed,Quote ETA,"Request received, validated - Accepted/Rejected",Order placing to vendors,Expected ETA from vendor,Provide ETA & FE details to internal team,Closer Measurement,Task Acceptance,FE closure,quote received date,SVR Received date,PO Created date,CLOSURE STATUS
CHR001000808,Cisco Systems,Cisco Systems - UK,UK,Project,FEB2622555846,05/07/2024,May-2024,05/07/2024,05/07/2024,05/17/2024,05/16/2024,10:00,383.36,USD,383.36,2.5,0.9,05/07/2024,0.0,0.0,230.02,27.0,0.0,55.85,0.0,SGS,2.5,0.9,USD,77.63,77.63,0.9,305.73,05/07/2024,05/08/2024,Ronald Yau,+13 779 1759,FE detail Received,Deepa,4510136881,,10:00,12:00,05/17/2024,1,Not Met,MET,MET,MET,Not Met,MET,MET,05/07/2024,05/17/2024,05/07/2024,TASK CLOSE
CHR001000809,Seven For All Mankind,Seven For All Mankind - China,China,BAU,FEB2306869542,07/05/2024,Jul-2024,07/05/2024,07/05/2024,07/17/2024,07/14/2024,13:15,364.4,USD,364.4,5.8,0.1,07/05/2024,0.0,0.0,218.64,3.0,0.0,45.04,0.0,SGS,5.8,0.1,USD,151.89,151.89,0.1,212.51,07/05/2024,07/06/2024,Raj Kumar,+39 891 5881,FE detail Received,Priya,4559420662,,13:15,18:15,07/17/2024,4,Not Met,MET,MET,MET,MET,MET,MET,07/05/2024,07/17/2024,07/05/2024,OPEN TASK
CHR001000810,Vodafone Italia,Vodafone Italia - Indonesia,Indonesia,Project,FEB4566444169,10/25/2024,Oct-2024,10/26/2024,10/26/2024,11/02/2024,10/30/2024,13:15,442.07,USD,442.07,5.0,0.6,10/26/2024,0.0,0.0,265.24,18.0,0.0,34.93,0.0,SGS,5.0,0.6,USD,145.55,145.55,0.6,296.52,10/26/2024,10/27/2024,Chen Wei,+12 442 3909,FE detail Received,Supriya,4554262105,,13:15,18:15,11/02/2024,3,Not Met,MET,MET,MET,MET,Not Met,MET,10/26/2024,11/02/2024,10/26/2024,TASK CLOSE
CHR001000811,SGS S.A.,SGS S.A. - UAE,UAE,Project,FEB9066622632,11/23/2024,Nov-2024,11/25/2024,11/25/2024,11/30/2024,11/26/2024,13:15,442.09,USD,442.09,9.5,1.8,11/25/2024,265.25,54.0,0.0,0.0,0.0,64.42,0.0,Neeco,9.5,1.8,USD,66.53,66.53,1.8,375.56,11/25/2024,11/26/2024,Ivan Petrov,+35 883 7452,FE detail Received,Supriya,4596593704,,13:15,22:15,11/30/2024,3,MET,MET,MET,MET,MET,MET,Not Met,11/25/2024,11/30/2024,11/25/2024,TASK CLOSE
CHR001000812,Huawei,Huawei - Indonesia,Indonesia,Project,FEB4999560451,10/09/2024,Oct-2024,10/10/2024,10/10/2024,10/15/2024,10/14/2024,09:15,994.95,USD,994.95,8.9,5.5,10/10/2024,0.0,0.0,0.0,0.0,596.97,32.68,165.0,NSC,8.9,5.5,USD,16.94,16.94,5.5,978.01,10/10/2024,10/11/2024,Pedro Alves,+28 775 5695,FE detail Received,Supriya,4573622284,,09:15,17:15,10/15/2024,3,MET,MET,MET,MET,Not Met,Not Met,Not Met,10/10/2024,10/15/2024,10/10/2024,TASK CLOSE
CHR001000813,Seven For All Mankind,Seven For All Mankind - Singapore,Singapore,BAU,FEB3816548023,05/31/2024,May-2024,06/02/2024,06/02/2024,06/14/2024,06/10/2024,18:00,525.62,USD,525.62,4.6,0.6,06/02/2024,0.0,0.0,315.37,18.0,0.0,58.62,0.0,SGS,4.6,0.6,USD,179.07,179.07,0.6,346.55,06/02/2024,06/03/2024,Omar Hassan,+12 129 5011,FE detail Received,Renuka,4566720006,,18:00,22:00,06/14/2024,2,MET,MET,MET,MET,MET,MET,MET,06/02/2024,06/14/2024,06/02/2024,TASK CLOSE
CHR001000814,Ericsson,Ericsson - India,India,BAU,FEB8616097483,11/10/2024,Nov-2024,11/11/2024,11/11/2024,11/23/2024,11/19/2024,12:45,568.87,USD,568.87,5.6,0.0,11/11/2024,0.0,0.0,341.32,0.0,0.0,37.78,0.0,SGS,5.6,0.0,USD,68.37,68.37,0.0,500.5,11/11/2024,11/12/2024,Ronald Yau,+42 757 5554,FE detail Received,Deepa,4519347463,,12:45,17:45,11/23/2024,5,Not Met,MET,MET,MET,MET,MET,MET,11/11/2024,11/23/2024,11/11/2024,TASK CLOSE
CHR001000815,SGS S.A.,SGS S.A. - China,China,BAU,FEB9207868038,11/02/2024,Nov-2024,11/02/2024,11/02/2024,11/11/2024,11/10/2024,18:00,722.61,USD,722.61,8.5,2.2,11/02/2024,433.57,66.0,0.0,0.0,0.0,60.3,0.0,Neeco,8.5,2.2,USD,40.98,40.98,2.2,681.63,11/02/2024,11/03/2024,Carlos Mendez,+73 571 2448,FE detail Received,Priya,4555029002,,18:00,23:00,11/11/2024,4,Not Met,MET,MET,MET,MET,MET,MET,11/02/2024,11/11/2024,11/02/2024,OPEN TASK
CHR001000816,Huawei,Huawei - China,China,BAU,FEB1836176114,02/26/2024,Feb-2024,02/26/2024,02/26/2024,03/02/2024,02/28/2024,17:00,532.01,USD,532.01,2.4,0.3,02/26/2024,0.0,0.0,319.21,9.0,0.0,26.21,0.0,SGS,2.4,0.3,USD,90.82,90.82,0.3,441.19,02/26/2024,02/27/2024,Priya Singh,+35 320 8802,FE detail Received,Rahul,4556272400,,17:00,19:00,03/02/2024,4,MET,MET,MET,MET,MET,MET,MET,02/26/2024,03/02/2024,02/26/2024,TASK CLOSE
CHR001000817,Huawei,Huawei - Germany,Germany,BAU,FEB9483932995,10/06/2024,Oct-2024,10/08/2024,10/08/2024,10/13/2024,10/13/2024,09:45,559.49,USD,559.49,4.9,1.0,10/08/2024,0.0,0.0,335.69,30.0,0.0,50.48,0.0,SGS,4.9,1.0,USD,131.66,131.66,1.0,427.83,10/08/2024,10/09/2024,Chen Wei,+91 704 2360,FE detail Received,Deepa,4503344072,,09:45,13:45,10/13/2024,1,Not Met,MET,Not Met,Not Met,MET,MET,MET,10/08/2024,10/13/2024,10/08/2024,TASK CLOSE
CHR001000818,Ericsson,Ericsson - Singapore,Singapore,Project,FEB1257327471,08/01/2024,Aug-2024,08/02/2024,08/02/2024,08/07/2024,08/04/2024,11:30,524.4,USD,524.4,5.7,1.0,08/02/2024,0.0,0.0,314.64,30.0,0.0,32.35,0.0,SGS,5.7,1.0,USD,68.3,68.3,1.0,456.1,08/02/2024,08/03/2024,Fatihaqul Ihsan,+10 535 2005,FE detail Received,Rahul,4564163504,,11:30,16:30,08/07/2024,5,Not Met,MET,Not Met,Not Met,MET,MET,MET,08/02/2024,08/07/2024,08/02/2024,TASK CLOSE
CHR001000819,Cisco Systems,Cisco Systems - Singapore,Singapore,BAU,FEB4725590860,01/31/2024,Jan-2024,01/31/2024,01/31/2024,02/09/2024,02/06/2024,12:00,325.92,USD,325.92,2.4,0.7,01/31/2024,0.0,0.0,195.55,21.0,0.0,21.31,0.0,SGS,2.4,0.7,USD,137.45,137.45,0.7,188.47,01/31/2024,02/01/2024,Raj Kumar,+67 668 2446,FE detail Received,Sonali,4512350130,,12:00,14:00,02/09/2024,1,MET,MET,Not Met,MET,MET,MET,MET,01/31/2024,02/09/2024,01/31/2024,TASK CLOSE
CHR001000820,Huawei,Huawei - Kenya,Kenya,Project,FEB9529261412,04/19/2024,Apr-2024,04/20/2024,04/20/2024,05/02/2024,04/28/2024,18:45,558.06,USD,558.06,3.5,0.4,04/20/2024,0.0,0.0,334.84,12.0,0.0,18.55,0.0,SGS,3.5,0.4,USD,55.63,55.63,0.4,502.43,04/20/2024,04/21/2024,Lucas Silva,+74 393 3774,FE detail Received,Anandhy,4586089330,,18:45,21:45,05/02/2024,2,MET,MET,MET,MET,MET,MET,MET,04/20/2024,05/02/2024,04/20/2024,CANCELLED
CHR001000821,Airtel Africa,Airtel Africa - China,China,Project,FEB4837214810,01/27/2024,Jan-2024,01/28/2024,01/28/2024,02/12/2024,02/07/2024,18:45,416.56,USD,416.56,3.7,0.7,01/28/2024,0.0,0.0,249.94,21.0,0.0,10.14,0.0,SGS,3.7,0.7,USD,98.48,98.48,0.7,318.08,01/28/2024,01/29/2024,Priya Singh,+82 472 5636,FE detail Received,Supriya,4596725875,,18:45,21:45,02/12/2024,1,Not Met,MET,MET,MET,MET,MET,MET,01/28/2024,02/12/2024,01/28/2024,TASK CLOSE
CHR001000822,Airtel Africa,Airtel Africa - Singapore,Singapore,Project,FEB2726106260,08/06/2024,Aug-2024,08/07/2024,08/07/2024,08/19/2024,08/17/2024,13:45,639.15,USD,639.15,7.0,3.0,08/07/2024,383.49,90.0,0.0,0.0,0.0,35.59,0.0,Neeco,7.0,3.0,USD,76.06,76.06,3.0,563.09,08/07/2024,08/08/2024,Ali Hassan,+65 403 3386,FE detail Received,Deepa,4524727121,,13:45,20:45,08/19/2024,4,MET,MET,MET,MET,MET,Not Met,MET,08/07/2024,08/19/2024,08/07/2024,CANCELLED
CHR001000823,Airtel Africa,Airtel Africa - UK,UK,BAU,FEB2119599244,01/14/2024,Jan-2024,01/15/2024,01/15/2024,01/22/2024,01/22/2024,14:45,558.1,USD,558.1,10.8,4.7,01/15/2024,0.0,0.0,0.0,0.0,334.86,65.12,141.0,NSC,10.8,4.7,USD,0.25,0.25,4.7,557.85,01/15/2024,01/16/2024,Elena Ivanova,+66 555 2681,FE detail Received,Renuka,4500460418,,14:45,23:45,01/22/2024,4,MET,MET,MET,Not Met,MET,Not Met,Not Met,01/15/2024,01/22/2024,01/15/2024,OPEN TASK
CHR001000824,Ericsson,Ericsson - Indonesia,Indonesia,BAU,FEB2219377735,03/13/2024,Mar-2024,03/13/2024,03/13/2024,03/24/2024,03/21/2024,10:15,333.4,USD,333.4,2.7,0.5,03/13/2024,0.0,0.0,200.04,15.0,0.0,47.52,0.0,SGS,2.7,0.5,USD,132.83,132.83,0.5,200.57,03/13/2024,03/14/2024,Lucas Silva,+61 434 3548,FE detail Received,Priya,4525850974,,10:15,12:15,03/24/2024,3,Not Met,MET,MET,MET,MET,MET,MET,03/13/2024,03/24/2024,03/13/2024,TASK CLOSE
CHR001000825,Deutsche Telekom,Deutsche Telekom - Singapore,Singapore,Project,FEB4984207486,08/19/2024,Aug-2024,08/21/2024,08/21/2024,08/24/2024,08/23/2024,11:30,511.36,USD,511.36,3.5,0.8,08/21/2024,0.0,0.0,306.82,24.0,0.0,21.53,0.0,SGS,3.5,0.8,USD,166.15,166.15,0.8,345.21,08/21/2024,08/22/2024,Ismail Ahmed,+83 643 3150,FE detail Received,Deepa,4501027542,,11:30,14:30,08/24/2024,4,MET,MET,Not Met,MET,MET,Not Met,MET,08/21/2024,08/24/2024,08/21/2024,OPEN TASK
CHR001000826,Huawei,Huawei - Germany,Germany,Project,FEB9921511630,08/25/2024,Aug-2024,08/27/2024,08/27/2024,08/31/2024,08/31/2024,13:15,740.59,USD,740.59,4.8,2.1,08/27/2024,444.35,63.0,0.0,0.0,0.0,33.3,0.0,Neeco,4.8,2.1,USD,76.98,76.98,2.1,663.61,08/27/2024,08/28/2024,Ali Hassan,+98 229 9364,FE detail Received,Deepa,4512832144,,13:15,17:15,08/31/2024,3,MET,MET,Not Met,MET,Not Met,MET,MET,08/27/2024,08/31/2024,08/27/2024,CANCELLED
CHR001000827,Vodafone Italia,Vodafone Italia - Singapore,Singapore,Project,FEB4320477479,03/30/2024,Mar-2024,03/30/2024,03/30/2024,04/13/2024,04/08/2024,08:15,515.8,USD,515.8,11.6,4.4,03/30/2024,0.0,0.0,0.0,0.0,309.48,56.73,132.0,NSC,11.6,4.4,USD,35.52,35.52,4.4,480.28,03/30/2024,03/31/2024,Mohammed Al-Farsi,+13 327 8284,FE detail Received,Sonali,4532151962,,08:15,19:15,04/13/2024,4,MET,MET,Not Met,MET,Not Met,MET,MET,03/30/2024,04/13/2024,03/30/2024,OPEN TASK
CHR001000828,Huawei,Huawei - UAE,UAE,BAU,FEB2843188735,10/19/2024,Oct-2024,10/20/2024,10/20/2024,10/25/2024,10/21/2024,12:30,757.92,USD,757.92,8.6,1.4,10/20/2024,454.75,42.0,0.0,0.0,0.0,36.41,0.0,Neeco,8.6,1.4,USD,23.91,23.91,1.4,734.01,10/20/2024,10/21/2024,Sophie Martin,+94 149 7365,FE detail Received,Sonali,4556422263,,12:30,20:30,10/25/2024,4,MET,MET,MET,MET,Not Met,MET,MET,10/20/2024,10/25/2024,10/20/2024,TASK CLOSE
CHR001000829,Airtel Africa,Airtel Africa - UK,UK,BAU,FEB3636167678,03/14/2024,Mar-2024,03/15/2024,03/15/2024,03/22/2024,03/22/2024,16:30,468.04,USD,468.04,5.7,0.4,03/15/2024,0.0,0.0,280.82,12.0,0.0,54.81,0.0,SGS,5.7,0.4,USD,145.25,145.25,0.4,322.79,03/15/2024,03/16/2024,Ronald Yau,+51 402 5413,FE detail Received,Sonali,4561717603,,16:30,21:30,03/22/2024,4,Not Met,MET,Not Met,Not Met,MET,MET,Not Met,03/15/2024,03/22/2024,03/15/2024,TASK CLOSE
CHR001000830,SGS S.A.,SGS S.A. - Indonesia,Indonesia,Project,FEB7590958817,03/13/2024,Mar-2024,03/14/2024,03/14/2024,03/18/2024,03/17/2024,14:00,522.34,USD,522.34,9.0,2.0,03/14/2024,0.0,0.0,0.0,0.0,313.4,32.07,60.0,NSC,9.0,2.0,USD,17.1,17.1,2.0,505.24,03/14/2024,03/15/2024,Amara Diallo,+37 966 1471,FE detail Received,Supriya,4523369610,,14:00,23:00,03/18/2024,4,MET,MET,MET,MET,MET,MET,Not Met,03/14/2024,03/18/2024,03/14/2024,OPEN TASK
CHR001000831,SGS S.A.,SGS S.A. - China,China,BAU,FEB5492922930,04/23/2024,Apr-2024,04/25/2024,04/25/2024,05/02/2024,04/28/2024,10:45,516.45,USD,516.45,8.8,2.4,04/25/2024,309.87,72.0,0.0,0.0,0.0,11.42,0.0,Neeco,8.8,2.4,USD,93.73,93.73,2.4,422.72,04/25/2024,04/26/2024,Joel Macharia,+18 719 8128,FE detail Received,Supriya,4524672036,,10:45,18:45,05/02/2024,5,MET,MET,MET,MET,MET,MET,MET,04/25/2024,05/02/2024,04/25/2024,TASK CLOSE
CHR001000832,Seven For All Mankind,Seven For All Mankind - Indonesia,Indonesia,BAU,FEB2701730832,01/14/2024,Jan-2024,01/15/2024,01/15/2024,01/20/2024,01/17/2024,11:45,353.05,USD,353.05,3.9,0.9,01/15/2024,0.0,0.0,211.83,27.0,0.0,79.03,0.0,SGS,3.9,0.9,USD,107.37,107.37,0.9,245.68,01/15/2024,01/16/2024,James Osei,+46 869 1540,FE detail Received,Anandhy,4516255108,,11:45,14:45,01/20/2024,2,MET,MET,MET,Not Met,MET,MET,MET,01/15/2024,01/20/2024,01/15/2024,OPEN TASK
CHR001000833,Seven For All Mankind,Seven For All Mankind - Indonesia,Indonesia,BAU,FEB3775097146,01/24/2024,Jan-2024,01/25/2024,01/25/2024,02/01/2024,01/27/2024,08:00,495.74,USD,495.74,7.5,1.2,01/25/2024,297.44,36.0,0.0,0.0,0.0,22.87,0.0,Neeco,7.5,1.2,USD,26.78,26.78,1.2,468.96,01/25/2024,01/26/2024,Joel Macharia,+75 763 6596,FE detail Received,Supriya,4513347955,,08:00,15:00,02/01/2024,4,MET,Not Met,MET,MET,MET,MET,MET,01/25/2024,02/01/2024,01/25/2024,TASK CLOSE
CHR001000834,Ericsson,Ericsson - Kenya,Kenya,BAU,FEB7990165022,07/07/2024,Jul-2024,07/08/2024,07/08/2024,07/20/2024,07/18/2024,11:15,799.0,USD,799.0,4.0,1.9,07/08/2024,479.4,57.0,0.0,0.0,0.0,42.58,0.0,Neeco,4.0,1.9,USD,47.53,47.53,1.9,751.47,07/08/2024,07/09/2024,Sophie Martin,+69 886 2236,FE detail Received,Sonali,4544492862,,11:15,15:15,07/20/2024,4,MET,Not Met,Not Met,MET,MET,Not Met,MET,07/08/2024,07/20/2024,07/08/2024,OPEN TASK
CHR001000835,Deutsche Telekom,Deutsche Telekom - Australia,Australia,Project,FEB1287318169,06/29/2024,Jun-2024,06/29/2024,06/29/2024,07/14/2024,07/09/2024,10:45,969.06,USD,969.06,15.1,5.7,06/29/2024,0.0,0.0,0.0,0.0,581.44,11.86,171.0,NSC,15.1,5.7,USD,2.92,2.92,5.7,966.14,06/29/2024,06/30/2024,Sarah Johnson,+74 263 2417,FE detail Received,Deepa,4593991762,,10:45,23:45,07/14/2024,3,MET,MET,MET,Not Met,Not Met,Not Met,MET,06/29/2024,07/14/2024,06/29/2024,TASK CLOSE
CHR001000836,Seven For All Mankind,Seven For All Mankind - Indonesia,Indonesia,BAU,FEB8232533158,05/05/2024,May-2024,05/05/2024,05/05/2024,05/10/2024,05/07/2024,10:15,1149.15,USD,1149.15,10.8,4.2,05/05/2024,0.0,0.0,0.0,0.0,689.49,18.62,126.0,NSC,10.8,4.2,USD,16.76,16.76,4.2,1132.39,05/05/2024,05/06/2024,David Kimani,+46 699 3544,FE detail Received,Renuka,4518530031,,10:15,20:15,05/10/2024,4,Not Met,MET,MET,MET,Not Met,MET,Not Met,05/05/2024,05/10/2024,05/05/2024,TASK CLOSE
CHR001000837,Hilton Hotels,Hilton Hotels - USA,USA,BAU,FEB1314175063,02/12/2024,Feb-2024,02/13/2024,02/13/2024,02/20/2024,02/16/2024,16:15,411.57,USD,411.57,5.9,1.0,02/13/2024,246.94,30.0,0.0,0.0,0.0,20.02,0.0,Neeco,5.9,1.0,USD,65.58,65.58,1.0,345.99,02/13/2024,02/14/2024,Yuki Tanaka,+56 452 9228,FE detail Received,Deepa,4551015999,,16:15,21:15,02/20/2024,4,MET,MET,MET,Not Met,MET,Not Met,MET,02/13/2024,02/20/2024,02/13/2024,CANCELLED
CHR001000838,Nokia Networks,Nokia Networks - Kenya,Kenya,Project,FEB8747384224,12/03/2024,Dec-2024,12/05/2024,12/05/2024,12/14/2024,12/09/2024,12:00,550.1,USD,550.1,11.0,3.4,12/05/2024,0.0,0.0,0.0,0.0,330.06,21.46,102.0,NSC,11.0,3.4,USD,4.71,4.71,3.4,545.39,12/05/2024,12/06/2024,Amara Diallo,+55 502 5797,FE detail Received,Anandhy,4557858924,,12:00,23:00,12/14/2024,4,Not Met,Not Met,Not Met,MET,Not Met,Not Met,Not Met,12/05/2024,12/14/2024,12/05/2024,TASK CLOSE
CHR001000839,Deutsche Telekom,Deutsche Telekom - Indonesia,Indonesia,Project,FEB1686089811,06/10/2024,Jun-2024,06/11/2024,06/11/2024,06/16/2024,06/15/2024,15:30,501.79,USD,501.79,4.0,0.8,06/11/2024,0.0,0.0,301.07,24.0,0.0,29.51,0.0,SGS,4.0,0.8,USD,89.03,89.03,0.8,412.76,06/11/2024,06/12/2024,Lucas Silva,+74 394 7022,FE detail Received,Deepa,4516148236,,15:30,19:30,06/16/2024,1,MET,MET,MET,Not Met,MET,MET,MET,06/11/2024,06/16/2024,06/11/2024,CANCELLED
CHR001000840,Cisco Systems,Cisco Systems - Australia,Australia,Project,FEB4015725736,06/16/2024,Jun-2024,06/17/2024,06/17/2024,06/28/2024,06/26/2024,10:15,970.52,USD,970.52,14.6,2.6,06/17/2024,0.0,0.0,0.0,0.0,582.31,52.97,78.0,NSC,14.6,2.6,USD,35.55,35.55,2.6,934.97,06/17/2024,06/18/2024,Mohammed Al-Farsi,+75 896 4530,FE detail Received,Sonali,4591914288,,10:15,23:15,06/28/2024,3,Not Met,MET,MET,MET,Not Met,Not Met,Not Met,06/17/2024,06/28/2024,06/17/2024,CANCELLED
CHR001000841,Seven For All Mankind,Seven For All Mankind - Germany,Germany,BAU,FEB2604515224,03/16/2024,Mar-2024,03/16/2024,03/16/2024,03/24/2024,03/21/2024,15:45,982.7,USD,982.7,10.6,5.9,03/16/2024,0.0,0.0,0.0,0.0,589.62,70.48,177.0,NSC,10.6,5.9,USD,17.24,17.24,5.9,965.46,03/16/2024,03/17/2024,Elena Ivanova,+38 814 1850,FE detail Received,Supriya,4503251740,,15:45,23:45,03/24/2024,2,MET,MET,MET,MET,Not Met,Not Met,Not Met,03/16/2024,03/24/2024,03/16/2024,TASK CLOSE
CHR001000842,SGS S.A.,SGS S.A. - China,China,BAU,FEB7529295309,08/15/2024,Aug-2024,08/17/2024,08/17/2024,08/25/2024,08/20/2024,08:45,992.21,USD,992.21,6.6,4.3,08/17/2024,0.0,0.0,0.0,0.0,595.33,24.03,129.0,NSC,6.6,4.3,USD,36.49,36.49,4.3,955.72,08/17/2024,08/18/2024,Mohammed Al-Farsi,+15 168 3266,FE detail Received,Deepa,4520340520,,08:45,14:45,08/25/2024,1,Not Met,Not Met,Not Met,Not Met,MET,MET,Not Met,08/17/2024,08/25/2024,08/17/2024,TASK CLOSE
CHR001000843,Deutsche Telekom,Deutsche Telekom - Singapore,Singapore,Project,FEB3740779511,03/05/2024,Mar-2024,03/06/2024,03/06/2024,03/15/2024,03/11/2024,16:45,648.76,USD,648.76,8.0,6.0,03/06/2024,0.0,0.0,0.0,0.0,389.26,58.81,180.0,NSC,8.0,6.0,USD,25.48,25.48,6.0,623.28,03/06/2024,03/07/2024,Amara Diallo,+49 108 6497,FE detail Received,Rahul,4590889346,,16:45,23:45,03/15/2024,3,MET,MET,MET,Not Met,MET,Not Met,Not Met,03/06/2024,03/15/2024,03/06/2024,CANCELLED
CHR001000844,Airtel Africa,Airtel Africa - Singapore,Singapore,BAU,FEB1332624954,08/02/2024,Aug-2024,08/03/2024,08/03/2024,08/18/2024,08/13/2024,13:00,356.34,USD,356.34,5.3,0.1,08/03/2024,0.0,0.0,213.8,3.0,0.0,72.92,0.0,SGS,5.3,0.1,USD,189.58,189.58,0.1,166.76,08/03/2024,08/04/2024,Ismail Ahmed,+38 500 2797,FE detail Received,Supriya,4546302514,,13:00,18:00,08/18/2024,5,MET,Not Met,MET,MET,Not Met,MET,MET,08/03/2024,08/18/2024,08/03/2024,OPEN TASK
CHR001000845,Ericsson,Ericsson - Singapore,Singapore,Project,FEB5737468423,10/22/2024,Oct-2024,10/24/2024,10/24/2024,10/27/2024,10/25/2024,18:15,384.55,USD,384.55,3.0,0.1,10/24/2024,0.0,0.0,230.73,3.0,0.0,46.05,0.0,SGS,3.0,0.1,USD,100.99,100.99,0.1,283.56,10/24/2024,10/25/2024,Raj Kumar,+28 588 6083,FE detail Received,Supriya,4542911928,,18:15,21:15,10/27/2024,3,MET,MET,MET,MET,MET,MET,MET,10/24/2024,10/27/2024,10/24/2024,OPEN TASK
CHR001000846,Cisco Systems,Cisco Systems - UAE,UAE,Project,FEB4020582737,05/24/2024,May-2024,05/25/2024,05/25/2024,05/30/2024,05/27/2024,18:00,504.91,USD,504.91,9.0,1.9,05/25/2024,302.95,57.0,0.0,0.0,0.0,43.86,0.0,Neeco,9.0,1.9,USD,83.22,83.22,1.9,421.69,05/25/2024,05/26/2024,Ali Hassan,+14 546 2530,FE detail Received,Renuka,4549098675,,18:00,23:00,05/30/2024,5,Not Met,MET,Not Met,Not Met,MET,MET,Not Met,05/25/2024,05/30/2024,05/25/2024,OPEN TASK
CHR001000847,Huawei,Huawei - Australia,Australia,BAU,FEB2610286166,08/28/2024,Aug-2024,08/29/2024,08/29/2024,09/08/2024,09/06/2024,08:30,360.59,USD,360.59,4.3,0.7,08/29/2024,0.0,0.0,216.35,21.0,0.0,27.89,0.0,SGS,4.3,0.7,USD,98.13,98.13,0.7,262.46,08/29/2024,08/30/2024,Ronald Yau,+83 652 2097,FE detail Received,Priya,4546677907,,08:30,12:30,09/08/2024,4,MET,Not Met,MET,MET,MET,MET,MET,08/29/2024,09/08/2024,08/29/2024,TASK CLOSE
CHR001000848,Huawei,Huawei - Australia,Australia,Project,FEB4732356431,09/17/2024,Sep-2024,09/17/2024,09/17/2024,09/23/2024,09/22/2024,16:30,328.28,USD,328.28,3.6,0.7,09/17/2024,0.0,0.0,196.97,21.0,0.0,10.3,0.0,SGS,3.6,0.7,USD,152.2,152.2,0.7,176.08,09/17/2024,09/18/2024,Raj Kumar,+26 106 3484,FE detail Received,Deepa,4569180976,,16:30,19:30,09/23/2024,3,MET,Not Met,MET,MET,MET,Not Met,MET,09/17/2024,09/23/2024,09/17/2024,TASK CLOSE
CHR001000849,Ericsson,Ericsson - Australia,Australia,BAU,FEB4931038429,11/27/2024,Nov-2024,11/27/2024,11/27/2024,12/04/2024,12/02/2024,09:15,695.46,USD,695.46,4.4,1.7,11/27/2024,417.28,51.0,0.0,0.0,0.0,47.46,0.0,Neeco,4.4,1.7,USD,43.99,43.99,1.7,651.47,11/27/2024,11/28/2024,Carlos Mendez,+73 583 3049,FE detail Received,Rahul,4501070085,,09:15,13:15,12/04/2024,4,Not Met,MET,Not Met,Not Met,Not Met,MET,MET,11/27/2024,12/04/2024,11/27/2024,TASK CLOSE
CHR001000850,Nokia Networks,Nokia Networks - USA,USA,BAU,FEB1314320135,02/29/2024,Feb-2024,02/29/2024,02/29/2024,03/11/2024,03/09/2024,15:00,693.0,USD,693.0,4.8,1.3,02/29/2024,415.8,39.0,0.0,0.0,0.0,67.91,0.0,Neeco,4.8,1.3,USD,24.92,24.92,1.3,668.08,02/29/2024,03/01/2024,Sophie Martin,+92 978 5565,FE detail Received,Anandhy,4525966045,,15:00,19:00,03/11/2024,3,MET,MET,Not Met,Not Met,MET,Not Met,Not Met,02/29/2024,03/11/2024,02/29/2024,OPEN TASK
CHR001000851,Nokia Networks,Nokia Networks - USA,USA,Project,FEB9764705072,02/18/2024,Feb-2024,02/20/2024,02/20/2024,02/27/2024,02/27/2024,15:45,589.89,USD,589.89,8.1,2.2,02/20/2024,353.93,66.0,0.0,0.0,0.0,52.66,0.0,Neeco,8.1,2.2,USD,52.21,52.21,2.2,537.68,02/20/2024,02/21/2024,Sophie Martin,+88 486 9585,FE detail Received,Deepa,4531477910,,15:45,23:45,02/27/2024,2,MET,MET,MET,MET,MET,MET,Not Met,02/20/2024,02/27/2024,02/20/2024,OPEN TASK
CHR001000852,Seven For All Mankind,Seven For All Mankind - India,India,Project,FEB5386240502,12/11/2024,Dec-2024,12/12/2024,12/12/2024,12/19/2024,12/18/2024,17:00,587.16,USD,587.16,5.1,0.6,12/12/2024,0.0,0.0,352.3,18.0,0.0,58.53,0.0,SGS,5.1,0.6,USD,86.58,86.58,0.6,500.58,12/12/2024,12/13/2024,Fatihaqul Ihsan,+62 787 4985,FE detail Received,Supriya,4506720126,,17:00,22:00,12/19/2024,1,MET,Not Met,MET,MET,MET,MET,MET,12/12/2024,12/19/2024,12/12/2024,TASK CLOSE
CHR001000853,Vodafone Italia,Vodafone Italia - Kenya,Kenya,BAU,FEB6242682131,02/05/2024,Feb-2024,02/06/2024,02/06/2024,02/12/2024,02/09/2024,13:45,453.82,USD,453.82,4.1,2.0,02/06/2024,272.29,60.0,0.0,0.0,0.0,30.23,0.0,Neeco,4.1,2.0,USD,57.5,57.5,2.0,396.32,02/06/2024,02/07/2024,Joel Macharia,+65 830 4391,FE detail Received,Sonali,4566034666,,13:45,17:45,02/12/2024,1,MET,MET,MET,MET,MET,MET,MET,02/06/2024,02/12/2024,02/06/2024,TASK CLOSE
